txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,user_id_clean,merchant_id_clean,txn_id_clean,amount_clean,negative_amount_flag,status_clean,timestamp_clean,utr_clean,missing_utr_flag,invalid_utr_flag,mcc_clean,merchant_category_clean_x,user_id_core,kyc_match_flag,merchant_id_core,merchant_match_flag,kyc_status_clean,risk_segment_clean,monthly_income_clean,missing_pan_flag,missing_aadhaar_flag,missing_dob_flag,identity_conflict_score,merchant_name,merchant_category_clean_y,business_type_clean,merchant_status,onboarding_date_clean,declared_avg_ticket_clean,merchant_conflict_score,chargeback_count,disputed_amount,max_severity,delayed_dispute_count,reporting_delay_days,has_chargeback_flag,date,hour,day_of_week,is_weekend,user_txn_count,user_avg_amount,user_total_amount,user_std_amount,merchant_txn_count,merchant_avg_amount,merchant_total_amount,merchant_std_amount,user_amount_deviation,merchant_amount_deviation,large_user_deviation_flag,large_merchant_deviation_flag,user_risk_score,user_risk_level,merchant_risk_score,merchant_risk_level,transaction_risk_score,transaction_risk_level
TXN00013118,05/01/2026 08:07:03,USR21428,MCH7708,"INR 13,566",UTR7916888495,5411.0,SUCCESS,USR21428,MCH7708,TXN00013118,13566.0,0,SUCCESS,2026-01-05 08:07:03,UTR7916888495,0,0,5411,Grocery,21428,0,7708,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-05,8,Monday,0,2,17071.739999999998,34143.479999999996,4957.865054153853,1,13566.0,13566.0,,-0.7071067811865474,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00000957,2026/02/06,USR83566,MCH8193,12977.75,UTR0220287194,5411.0,Success,USR83566,MCH8193,TXN00000957,12977.75,0,SUCCESS,2026-02-06 00:00:00,UTR0220287194,0,0,5411,Grocery,83566,0,8193,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-06,0,Friday,0,1,12977.75,12977.75,,4,13777.7875,55111.15,3962.2297168671334,,-0.20191598094231047,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00009084,02-10-2026 03:39:46 AM,USR21473,MCH2257,"18,875.96",UTR4090942420,5912.0,S,USR21473,MCH2257,TXN00009084,18875.96,0,SUCCESS,2026-02-10 03:39:46,UTR4090942420,0,0,5912,Pharmacy & Medical,21473,1,2257,1,REJECTED,LOW,128257.0,0.0,0.0,0.0,4.0,Mandal-Sankaran,Department Stores,Individual,Live,2024-04-18 23:11:42,4831.04,0.0,0.0,0.0,,0.0,,0,2026-02-10,3,Tuesday,0,1,18875.96,18875.96,,3,18885.696666666667,56657.09,4965.68215934461,,-0.001960791358412813,0,0,30.0,MEDIUM,15.0,LOW,13.5,LOW
TXN00005727,03-21-2026 08:42:47 PM,USR69795,MCH9462,"4,937.60",UTR0411547177,4131.0,SUCCESS,USR69795,MCH9462,TXN00005727,4937.6,0,SUCCESS,2026-03-21 20:42:47,UTR0411547177,0,0,4131,Transportation,69795,0,9462,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-21,20,Saturday,1,1,4937.6,4937.6,,2,3262.61,6525.22,2368.7935748393106,,0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00013519,2026-01-27 15:13:49,USR86050,MCH8820,6440.98,UTR 1518866336,5912.0,Success,USR86050,MCH8820,TXN00013519,6440.98,0,SUCCESS,2026-01-27 15:13:49,UTR1518866336,0,0,5912,Pharmacy & Medical,86050,1,8820,1,APPROVED,UNKNOWN,56700.0,0.0,0.0,0.0,0.0,Mistry Group,Food & Restaurants,Partnership,Active,2025-10-19 00:00:00,1132.45,3.0,1.0,4980.8,HIGH,0.0,,1,2026-01-27,15,Tuesday,0,1,6440.98,6440.98,,3,12752.590000000002,38257.770000000004,5625.06808743681,,-1.122050418215654,0,0,30.0,MEDIUM,30.0,MEDIUM,38.0,MEDIUM
TXN00009191,03-21-2026 03:01:16 PM,USR85668,MCH4824,22600.5,UTR1701783853,5812.0,TXN_SUCCESS,USR85668,MCH4824,TXN00009191,22600.5,0,SUCCESS,2026-03-21 15:01:16,UTR1701783853,0,0,5812,Food & Restaurants,85668,0,4824,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-21,15,Saturday,1,1,22600.5,22600.5,,1,22600.5,22600.5,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00010298,2026-01-06 10:36:58,USR46932,MCH8645,8983.18,UTR 5164815984,5411.0,TXN_SUCCESS,USR46932,MCH8645,TXN00010298,8983.18,0,SUCCESS,2026-01-06 10:36:58,UTR5164815984,0,0,5411,Grocery,46932,0,8645,1,,,,,,,,"Desai, Agarwal and Handa",Telecom,Individual,Active,2024-03-31 00:00:00,1177.09,0.0,1.0,534.44,UNKNOWN,0.0,,1,2026-01-06,10,Tuesday,0,1,8983.18,8983.18,,4,9652.442500000001,38609.770000000004,2651.2867616483263,,-0.25242931458078677,0,0,30.0,MEDIUM,11.25,LOW,32.38,MEDIUM
TXN00006150,2026-01-09 13:09:04,USR30753,MCH4517,23655.21,UTR0393164485,,TXN_SUCCESS,USR30753,MCH4517,TXN00006150,23655.21,0,SUCCESS,2026-01-09 13:09:04,UTR0393164485,0,0,,Unknown,30753,0,4517,1,,,,,,,,"Madan, Gola and Srivastava",Food & Restaurants,Sole Proprietor,ACTIVE,2025-05-07 14:26:04,-671.65,0.0,0.0,0.0,,0.0,,0,2026-01-09,13,Friday,0,2,22126.489999999998,44252.979999999996,2161.9365570709983,3,17721.573333333334,53164.72,6091.085313984145,0.7071067811865479,0.9741509699501331,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00002206,2026-02-25 16:07:05,USR47316,MCH9697,"INR 22,953",UTR0378710521,5912.0,SUCCESS,USR47316,MCH9697,TXN00002206,22953.0,0,SUCCESS,2026-02-25 16:07:05,UTR0378710521,0,0,5912,Pharmacy & Medical,47316,1,9697,1,APPROVED,LOW,37884.0,0.0,0.0,1.0,0.0,Walla Ltd,Unknown,Individual,Live,2025-07-21 00:00:00,1081.86,0.0,0.0,0.0,,0.0,,0,2026-02-25,16,Wednesday,0,2,21416.405,42832.81,2173.073488874686,3,10341.97,31025.91,11495.07906061111,0.707106781186548,1.0970807537298977,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00004694,2026-01-05 16:48:06,USR57682,MCH8057,13018.39,,4131.0,SUCCESS,USR57682,MCH8057,TXN00004694,13018.39,0,SUCCESS,2026-01-05 16:48:06,,1,0,4131,Transportation,57682,0,8057,1,,,,,,,,Kalla Group,Pharmacy & Medical,Sole Proprietor,ACTIVE,2025-08-29 00:00:00,437.01,0.0,0.0,0.0,,0.0,,0,2026-01-05,16,Monday,0,1,13018.39,13018.39,,7,9218.711428571429,64530.979999999996,5421.589358322977,,0.7008421922614771,0,0,5.0,LOW,6.43,LOW,8.43,LOW
TXN00014240,25/02/2026 06:23:59,USR22615,MCH7871,"₹4,394.62",UTR0389583536,,COMPLETED,USR22615,MCH7871,TXN00014240,4394.62,0,SUCCESS,2026-02-25 06:23:59,UTR0389583536,0,0,,Unknown,22615,1,7871,1,APPROVED,LOW,11638.0,0.0,0.0,0.0,4.0,"Mital, Palla and Saraf",Clothing,Sole Proprietor,Live,2026-02-17 14:36:44,-2352.21,0.0,0.0,0.0,,0.0,,0,2026-02-25,6,Wednesday,0,1,4394.62,4394.62,,2,3113.9449999999997,6227.889999999999,1811.1479539921636,,0.7071067811865476,0,0,20.0,LOW,0.0,LOW,6.0,LOW
TXN00007586,03-11-2026 02:09:42 AM,USR17315,MCH1138,16881.5,UTR7498786577,,TXN_SUCCESS,USR17315,MCH1138,TXN00007586,16881.5,0,SUCCESS,2026-03-11 02:09:42,UTR7498786577,0,0,,Unknown,17315,1,1138,1,REJECTED,UNKNOWN,84222.0,1.0,0.0,0.0,0.0,"Shan,BuchandTank",Books & Stationery,Sole Proprietor,Active,2024-07-03 21:25:00,1369.64,0.0,0.0,0.0,,0.0,,0,2026-03-11,2,Wednesday,0,1,16881.5,16881.5,,1,16881.5,16881.5,,,,0,0,10.0,LOW,0.0,LOW,3.0,LOW
TXN00000914,22/01/2026 07:17:22,USR20929,MCH8365,10241.2,UTR5476684857,5411.0,S,USR20929,MCH8365,TXN00000914,10241.2,0,SUCCESS,2026-01-22 07:17:22,UTR5476684857,0,0,5411,Grocery,20929,0,8365,1,,,,,,,,Som-Dhar,Other Retail,Individual,Live,2025-08-30 00:00:00,269.48,3.0,1.0,1207.28,HIGH,0.0,,1,2026-01-22,7,Thursday,0,1,10241.2,10241.2,,4,11442.6575,45770.63,7282.36730651224,,-0.16498172221079785,0,0,30.0,MEDIUM,26.25,MEDIUM,36.88,MEDIUM
TXN00011653,1770073863,USR97479,MCH6138,1858.34,UTR6453632635,5812.0,COMPLETED,USR97479,MCH6138,TXN00011653,1858.34,0,SUCCESS,2026-02-02 23:11:03,UTR6453632635,0,0,5812,Food & Restaurants,97479,1,6138,0,REJECTED,UNKNOWN,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-02-02,23,Monday,0,1,1858.34,1858.34,,4,5025.92,20103.68,5355.159371353946,,-0.5915006035010196,0,0,10.0,LOW,0.0,LOW,3.0,LOW
TXN00009638,2026/01/10,USR95206,MCH4129,472.93,,4131.0,COMPLETED,USR95206,MCH4129,TXN00009638,472.93,0,SUCCESS,2026-01-10 00:00:00,,1,0,4131,Transportation,95206,1,4129,1,PENDING,MEDIUM,14200.0,0.0,0.0,0.0,0.0,"Lad, Raja and Sachdev",Hotels & Hospitality,Partnership,Enabled,2023-11-09 00:00:00,954.07,0.0,0.0,0.0,,0.0,,0,2026-01-10,0,Saturday,1,1,472.93,472.93,,2,4819.425,9638.85,6146.872177786846,,-0.7071067811865475,0,0,15.0,LOW,0.0,LOW,9.5,LOW
TXN00006643,02-18-2026 10:39:42 PM,USR19877,MCH4669,"₹12,369.98",UTR4771206550,7011.0,PENDING,USR19877,MCH4669,TXN00006643,12369.98,0,PENDING,2026-02-18 22:39:42,UTR4771206550,0,0,7011,Hotels & Hospitality,19877,1,4669,1,REJECTED,LOW,15612.0,0.0,0.0,0.0,0.0,Bail PLC,Transportation,Sole Proprietor,Inactive,2023-09-17 00:00:00,1960.77,3.0,0.0,0.0,,0.0,,0,2026-02-18,22,Wednesday,0,1,12369.98,12369.98,,3,8749.326666666666,26247.979999999996,5812.010194161167,,0.6229605957970783,0,0,10.0,LOW,35.0,MEDIUM,13.5,LOW
TXN00013209,2026-03-23 10:49:09,USR21813,MCH2544,3716.06,UTR2839059756,,Success,USR21813,MCH2544,TXN00013209,3716.06,0,SUCCESS,2026-03-23 10:49:09,UTR2839059756,0,0,,Unknown,21813,0,2544,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-23,10,Monday,0,1,3716.06,3716.06,,2,13572.655,27145.31,13939.330327818838,,-0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00008736,01-24-2026 02:20:36 PM,USR74072,MCH5172,24552.11,UTR4125562960,5812.0,S,USR74072,MCH5172,TXN00008736,24552.11,0,SUCCESS,2026-01-24 14:20:36,UTR4125562960,0,0,5812,Food & Restaurants,74072,1,5172,0,PENDING,UNKNOWN,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-01-24,14,Saturday,1,1,24552.11,24552.11,,6,16322.225,97933.35,11156.186414636051,,0.737696977634134,0,0,10.0,LOW,7.5,LOW,5.25,LOW
TXN00000141,01-31-2026 01:15:09 PM,USR94125,MCH6307,24061.56,UTR 6882197052,5411.0,SUCCESS,USR94125,MCH6307,TXN00000141,24061.56,0,SUCCESS,2026-01-31 13:15:09,UTR6882197052,0,0,5411,Grocery,94125,0,6307,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-31,13,Saturday,1,1,24061.56,24061.56,,2,11940.960000000001,23881.920000000002,17141.116904099337,,0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00005221,2026-02-13 21:42:18,USR31578,MCH9093,"INR 7,505",UTR6526687263,,FAILED,USR31578,MCH9093,TXN00005221,7505.0,0,FAILED,2026-02-13 21:42:18,UTR6526687263,0,0,,Unknown,31578,0,9093,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-13,21,Friday,0,1,7505.0,7505.0,,2,13013.545,26027.09,7790.259047942501,,-0.7071067811865476,0,0,15.0,LOW,30.0,MEDIUM,13.5,LOW
TXN00008065,01-23-2026 01:14:51 AM,USR62274,MCH4433,24141.67,UTR8289518758,5411.0,TXN_SUCCESS,USR62274,MCH4433,TXN00008065,24141.67,0,SUCCESS,2026-01-23 01:14:51,UTR8289518758,0,0,5411,Grocery,62274,0,4433,1,,,,,,,,"PATIL, SUBRAMANIAN AND MADAN",Hotels & Hospitality,Partnership,ACTIVE,2023-01-23 00:00:00,830.16,0.0,0.0,0.0,,0.0,,0,2026-01-23,1,Friday,0,1,24141.67,24141.67,,2,18235.329999999998,36470.659999999996,8352.826131986705,,0.7071067811865477,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00005745,2026-03-25 04:04:44,USR75593,MCH3236,4098.77,UTR1754944900,5912.0,Success,USR75593,MCH3236,TXN00005745,4098.77,0,SUCCESS,2026-03-25 04:04:44,UTR1754944900,0,0,5912,Pharmacy & Medical,75593,0,3236,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-25,4,Wednesday,0,1,4098.77,4098.77,,1,4098.77,4098.77,,,,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00000771,2026-01-24 18:31:28,USR84479,MCH8462,2774.69,UTR3008975254,5912.0,Success,USR84479,MCH8462,TXN00000771,2774.69,0,SUCCESS,2026-01-24 18:31:28,UTR3008975254,0,0,5912,Pharmacy & Medical,84479,0,8462,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-24,18,Saturday,1,1,2774.69,2774.69,,2,-408.31500000000005,-816.6300000000001,4501.448840101373,,0.7071067811865476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00002438,22/01/2026 23:53:00,USR14627,MCH2136,Rs. 8516.27,UTR9817493650,5812.0,Initiated,USR14627,MCH2136,TXN00002438,8516.27,0,INITIATED,2026-01-22 23:53:00,UTR9817493650,0,0,5812,Food & Restaurants,14627,0,2136,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-22,23,Thursday,0,1,8516.27,8516.27,,2,4916.095,9832.19,5091.416311916558,,0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00008138,2026-01-27 02:24:02,USR85669,MCH1393,"INR 24,096",UTR4247343318,5812.0,TXN_SUCCESS,USR85669,MCH1393,TXN00008138,24096.0,0,SUCCESS,2026-01-27 02:24:02,UTR4247343318,0,0,5812,Food & Restaurants,85669,0,1393,1,,,,,,,,HEGDE-BAHRI,Pharmacy & Medical,Partnership,Active,2024-11-15 00:00:00,6478.07,0.0,0.0,0.0,,0.0,,0,2026-01-27,2,Tuesday,0,1,24096.0,24096.0,,5,16226.65,81133.25,8573.451264864108,,0.9178742325451047,0,0,0.0,LOW,9.0,LOW,2.7,LOW
TXN00004750,20/02/2026 10:23:34,USR87110,MCH4511,20062.02,UTR 4062520591,5411.0,PROCESSING,USR87110,MCH4511,TXN00004750,20062.02,0,PENDING,2026-02-20 10:23:34,UTR4062520591,0,0,5411,Grocery,87110,0,4511,1,,,,,,,,"Walla, Kala and Devi",Transportation,Sole Proprietor,A,2025-03-12 00:00:00,1448.32,0.0,0.0,0.0,,0.0,,0,2026-02-20,10,Friday,0,1,20062.02,20062.02,,3,16485.87,49457.61,6550.853493438851,,0.5459059653191408,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00006322,15/01/2026 11:31:54,USR76123,MCH4404,"₹12,742.63",UTR8065644802,5912.0,S,USR76123,MCH4404,TXN00006322,12742.63,0,SUCCESS,2026-01-15 11:31:54,UTR8065644802,0,0,5912,Pharmacy & Medical,76123,0,4404,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-15,11,Thursday,0,1,12742.63,12742.63,,4,13584.58,54338.32,803.9054244125982,,-1.0473246907311282,0,0,0.0,LOW,3.75,LOW,1.12,LOW
TXN00001554,2026-03-17 21:05:09,USR50842,MCH1896,"₹22,106.32",UTR4384807025,5912.0,COMPLETED,USR50842,MCH1896,TXN00001554,22106.32,0,SUCCESS,2026-03-17 21:05:09,UTR4384807025,0,0,5912,Pharmacy & Medical,50842,0,1896,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-17,21,Tuesday,0,1,22106.32,22106.32,,2,19084.035,38168.07,4274.1564363567695,,0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00019536,1768542551,USR36177,MCH8139,Rs. 12812.76,UTR6126538957,5411.0,SUCCESS,USR36177,MCH8139,TXN00019536,12812.76,0,SUCCESS,2026-01-16 05:49:11,UTR6126538957,0,0,5411,Grocery,36177,1,8139,1,APPROVED,MEDIUM,17343.0,0.0,0.0,0.0,0.0,"mani, kala and verma",Department Stores,Individual,Enabled,2024-02-07 00:00:00,2137.68,0.0,0.0,0.0,,0.0,,0,2026-01-16,5,Friday,0,1,12812.76,12812.76,,3,13192.723333333333,39578.17,8092.198107191477,,-0.046954279702527614,0,0,0.0,LOW,5.0,LOW,1.5,LOW
TXN00016745,01-04-2026 09:14:12 PM,USR46379,MCH6907,5463.99,UTR 2454730782,4131.0,S,USR46379,MCH6907,TXN00016745,5463.99,0,SUCCESS,2026-01-04 21:14:12,UTR2454730782,0,0,4131,Transportation,46379,0,6907,1,,,,,,,,Dhillon-Sama,Food & Restaurants,Private Limited,A,2024-12-21 07:31:00,4335.88,0.0,0.0,0.0,,0.0,,0,2026-01-04,21,Sunday,1,1,5463.99,5463.99,,5,9207.573999999999,46037.869999999995,6146.054750783628,,-0.6091035878784985,0,0,0.0,LOW,9.0,LOW,2.7,LOW
TXN00008562,2026/01/14,USR60845,MCH5101,22436.5,UTR3144196776,5411.0,SUCCESS,USR60845,MCH5101,TXN00008562,22436.5,0,SUCCESS,2026-01-14 00:00:00,UTR3144196776,0,0,5411,Grocery,60845,0,5101,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-14,0,Wednesday,0,1,22436.5,22436.5,,3,11902.203333333333,35706.61,9283.994147813393,,1.1346729111357476,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00016813,13/01/2026 12:33:18,USR56524,MCH1166,22647.46,UTR5282754762,5411.0,SUCCESS,USR56524,MCH1166,TXN00016813,22647.46,0,SUCCESS,2026-01-13 12:33:18,UTR5282754762,0,0,5411,Grocery,56524,0,1166,0,,,,,,,,,,,,,,,1.0,9012.82,UNKNOWN,0.0,,1,2026-01-13,12,Tuesday,0,1,22647.46,22647.46,,4,13137.789999999999,52551.159999999996,9772.693486168488,,0.9730858758088801,0,0,30.0,MEDIUM,15.0,LOW,33.5,MEDIUM
TXN00014899,2026-02-17 02:35:05,USR91382,MCH1174,203.18,UTR 8991390823,5411.0,S,USR91382,MCH1174,TXN00014899,203.18,0,SUCCESS,2026-02-17 02:35:05,UTR8991390823,0,0,5411,Grocery,91382,0,1174,1,,,,,,,,Mander-Kari,Grocery,Partnership,ACTIVE,2023-05-01 00:00:00,1013.97,0.0,0.0,0.0,,0.0,,0,2026-02-17,2,Tuesday,0,1,203.18,203.18,,2,-7233.0,-14466.0,10516.346608247562,,0.7071067811865475,0,0,0.0,LOW,7.5,LOW,2.25,LOW
TXN00006616,2026/02/21,USR33009,MCH8896,18215.06,UTR5871208969,,S,USR33009,MCH8896,TXN00006616,18215.06,0,SUCCESS,2026-02-21 00:00:00,UTR5871208969,0,0,,Unknown,33009,1,8896,1,IN_PROGRESS,HIGH,113037.0,0.0,0.0,0.0,0.0,"Luthra, Kata and Bansal",Food & Restaurants,Private Limited,Enabled,2025-09-18 00:00:00,,3.0,0.0,0.0,,0.0,,0,2026-02-21,0,Saturday,1,1,18215.06,18215.06,,3,7190.453333333334,21571.36,9562.730888320206,,1.1528722072616282,0,0,5.0,LOW,20.0,LOW,7.5,LOW
TXN00018513,2026-03-26 16:56:18,USR97166,MCH6498,22520.54,UTR3227127290,5411.0,TXN_SUCCESS,USR97166,MCH6498,TXN00018513,22520.54,0,SUCCESS,2026-03-26 16:56:18,UTR3227127290,0,0,5411,Grocery,97166,1,6498,1,APPROVED,LOW,22782.0,0.0,0.0,0.0,4.0,Peri-Saran,Unknown,Private Limited,ACTIVE,2025-01-08 22:53:50,7077.96,3.0,0.0,0.0,,0.0,,0,2026-03-26,16,Thursday,0,1,22520.54,22520.54,,3,12759.816666666666,38279.45,9922.31111951411,,0.9837147027305986,0,0,20.0,LOW,30.0,MEDIUM,15.0,LOW
TXN00017853,2026-03-24 19:50:34,USR21223,MCH2304,15341.73,UTR2024746919,,COMPLETED,USR21223,MCH2304,TXN00017853,15341.73,0,SUCCESS,2026-03-24 19:50:34,UTR2024746919,0,0,,Unknown,21223,1,2304,0,APPROVED,MEDIUM,38215.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-03-24,19,Tuesday,0,1,15341.73,15341.73,,2,11066.369999999999,22132.739999999998,6046.2720960274355,,0.7071067811865477,0,0,0.0,LOW,22.5,LOW,6.75,LOW
TXN00012297,03-28-2026 03:42:59 AM,USR98307,MCH9914,12281.79,UTR 8684609579,,Success,USR98307,MCH9914,TXN00012297,12281.79,0,SUCCESS,2026-03-28 03:42:59,UTR8684609579,0,0,,Unknown,98307,0,9914,1,,,,,,,,"Parmar, Sekhon and Kakar",Transportation,Private Limited,ACTIVE,2025-12-15 03:30:38,1356.48,3.0,0.0,0.0,,0.0,,0,2026-03-28,3,Saturday,1,1,12281.79,12281.79,,4,13502.6975,54010.79,8544.918512735605,,-0.14288111679243307,0,0,0.0,LOW,15.0,LOW,4.5,LOW
TXN00012505,26/01/2026 04:15:14,USR19554,MCH2881,9400.23,UTR8572510241,5411.0,FAILED,USR19554,MCH2881,TXN00012505,9400.23,0,FAILED,2026-01-26 04:15:14,UTR8572510241,0,0,5411,Grocery,19554,0,2881,1,,,,,,,,J0ha1 PLC,Unknown,Partnership,A,2023-05-16 23:44:00,807.63,0.0,0.0,0.0,,0.0,,0,2026-01-26,4,Monday,0,1,9400.23,9400.23,,5,13600.27,68001.35,7555.392208836679,,-0.5558996652864286,0,0,15.0,LOW,6.0,LOW,6.3,LOW
TXN00012603,2026-02-18 03:04:19,USR72087,MCH7658,11774.3,UTR0665560329,7011.0,SUCCESS,USR72087,MCH7658,TXN00012603,11774.3,0,SUCCESS,2026-02-18 03:04:19,UTR0665560329,0,0,7011,Hotels & Hospitality,72087,0,7658,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-02-18,3,Wednesday,0,1,11774.3,11774.3,,4,13359.4575,53437.83,7383.416957337007,,-0.21469158645101405,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00012223,2026-01-17 00:26:24,USR22913,MCH8298,4904.02,UTR9157702806,5411.0,S,USR22913,MCH8298,TXN00012223,4904.02,0,SUCCESS,2026-01-17 00:26:24,UTR9157702806,0,0,5411,Grocery,22913,0,8298,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-01-17,0,Saturday,1,1,4904.02,4904.02,,2,5483.09,10966.18,818.9286475633877,,-0.7071067811865476,0,0,0.0,LOW,7.5,LOW,2.25,LOW
TXN00018784,2026-03-16 01:54:36,USR80316,MCH3433,"₹18,586.60",UTR4780698494,5912.0,Success,USR80316,MCH3433,TXN00018784,18586.6,0,SUCCESS,2026-03-16 01:54:36,UTR4780698494,0,0,5912,Pharmacy & Medical,80316,1,3433,1,APPROVED,LOW,17693.0,0.0,0.0,0.0,0.0,"  Pathak, Sathe and Rama  ",Grocery,Private Limited,I,2025-12-22 00:00:00,3697.0,0.0,0.0,0.0,,0.0,,0,2026-03-16,1,Monday,0,2,13954.89,27909.78,6550.227098979087,3,20612.13,61836.39,2554.013354487404,0.7071067811865476,-0.7930772939934493,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00014730,2026-02-07 08:42:34,USR98525,MCH3475,23311.37,UTR1596865927,7011.0,SUCCESS,USR98525,MCH3475,TXN00014730,23311.37,0,SUCCESS,2026-02-07 08:42:34,UTR1596865927,0,0,7011,Hotels & Hospitality,98525,1,3475,1,APPROVED,MEDIUM,21495.0,0.0,0.0,0.0,0.0,"  Wadhwa, Banik and Prakash  ",Food & Restaurants,Private Limited,A,2025-01-16 00:00:00,335.53,0.0,0.0,0.0,,0.0,,0,2026-02-07,8,Saturday,1,1,23311.37,23311.37,,2,13236.775,26473.55,14247.628884416172,,0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00014714,31/03/2026 21:00:59,USR91776,MCH8716,7689.27,UTR0420553602,5912.0,TXN_SUCCESS,USR91776,MCH8716,TXN00014714,7689.27,0,SUCCESS,2026-03-31 21:00:59,UTR0420553602,0,0,5912,Pharmacy & Medical,91776,0,8716,1,,,,,,,,"Naik, Chada and Divan",Other Retail,Private Limited,Live,2023-01-11 00:00:00,225.43,0.0,0.0,0.0,,0.0,,0,2026-03-31,21,Tuesday,0,1,7689.27,7689.27,,4,12940.302500000002,51761.21000000001,6745.66187769777,,-0.7784310265180573,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00001702,2026-03-07 19:18:20,USR13164,MCH1301,Rs. 10818.12,UTR0597749677,,Initiated,USR13164,MCH1301,TXN00001702,10818.12,0,INITIATED,2026-03-07 19:18:20,UTR0597749677,0,0,,Unknown,13164,0,1301,0,,,,,,,,,,,,,,,0.0,0.0,,0.0,,0,2026-03-07,19,Saturday,1,2,12922.455000000002,25844.910000000003,2975.979096776388,4,8730.335000000001,34921.340000000004,9227.535186417155,-0.7071067811865476,0.2262559782024131,0,0,15.0,LOW,11.25,LOW,7.88,LOW
TXN00004156,17/02/2026 21:03:43,USR15490,MCH4093,332.31,UTR2651307690,5411.0,SUCCESS,USR15490,MCH4093,TXN00004156,332.31,0,SUCCESS,2026-02-17 21:03:43,UTR2651307690,0,0,5411,Grocery,15490,0,4093,1,,,,,,,,  Krishnamurthy PLC  ,Hotels & Hospitality,Private Limited,Disabled,2024-03-15 00:00:00,1291.9,0.0,0.0,0.0,,0.0,,0,2026-02-17,21,Tuesday,0,1,332.31,332.31,,2,5845.09,11690.18,7796.248242379151,,-0.7071067811865475,0,0,0.0,LOW,0.0,LOW,0.0,LOW
TXN00007209,01-09-2026 07:00:22 PM,USR11921,MCH1485,9585.28,UTR3360782414,4131.0,TXN_SUCCESS,USR11921,MCH1485,TXN00007209,9585.28,0,SUCCESS,2026-01-09 19:00:22,UTR3360782414,0,0,4131,Transportation,11921,1,1485,0,APPROVED,MEDIUM,-70646.0,0.0,0.0,0.0,4.0,,,,,,,,0.0,0.0,,0.0,,0,2026-01-09,19,Friday,0,1,9585.28,9585.28,,3,7264.436666666667,21793.31,3418.064245890257,,0.6789934788744307,0,0,20.0,LOW,0.0,LOW,6.0,LOW
TXN00014932,2026-02-03 07:25:42,USR52962,MCH3114,"₹12,568.27",UTR8630172569,5812.0,TXN_FAILED,USR52962,MCH3114,TXN00014932,12568.27,0,FAILED,2026-02-03 07:25:42,UTR8630172569,0,0,5812,Food & Restaurants,52962,1,3114,0,REJECTED,LOW,22174.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,,0.0,,0,2026-02-03,7,Tuesday,0,1,12568.27,12568.27,,3,7132.996666666666,21398.989999999998,5664.757880583541,,0.9594890810714461,0,0,25.0,MEDIUM,5.0,LOW,9.0,LOW
